StationID,StationName,DisplayName,Latitude,Longitude,Elevation,City,stateDesc,CountryDesc,ZipCode
1044,CWZO,Kelp Reefs - SE of Central Saanich,48.5500,123.2300,56,Central Saanich,British Columbia,Canada,
1038,CWZD,Scudder Point - SE of Skidgate ,52.4468,-131.2391,16,Skidegate,British Columbia,Canada,
1033,CWYY,SE of Osoyoos,49.0016,-119.4624,961,Osoyoos,British Columbia,Canada,
1027,CWYJ,Victoria University - NE of Victoria,48.4579,-123.3104,197,Victoria,British Columbia,Canada,
1056,CXFA,Fanny Island - SE of Port Neville,50.4535,-125.9929,26,Port Neville,British Columbia,Canada,
1237,CYQQ,Comox Valley Airport,49.7108,-124.8867,85,Comox,British Columbia,Canada,
1226,CYPZ,Burns Lake - SE of Rose Lake,54.3764,-125.9514,2339,Rose Lake,British Columbia,Canada,
1222,CYPR,Prince Rupert Airport - SW of Prince Rupert,54.2861,-130.4447,116,Prince Rupert,British Columbia,Canada,
1223,CYPW,Powell River Airport - NE of Powell River,49.8477,-124.4991,369,Powell River,British Columbia,Canada,
1213,CYPB,Port Alberni Airport - SE of Port Alberni,49.4721,-124.6847,8,Port Alberni,British Columbia,Canada,
1190,CYLW,Kelowna International Airport - NE of Kelowna,49.9535,-119.3748,1411,Kelowna,British Columbia,Canada,
1171,CYKA,Kamloops Airport - NW of Kamloops,50.7022,-120.4419,1132,Kamloops,British Columbia,Canada,
1303,CYWL,Williams Lake Airport - NE of Williams Lake,52.1830,-122.0541,3085,Williams Lake,British Columbia,Canada,
1300,CYWH,Victoria Inner Harbour Airport - SW of Victoria,48.4227,-123.3874,33,Victoria Harbour,British Columbia,Canada,
1295,CYVR,Vancouver International - NW of Richmond,49.1830,-123.1682,13,Vancouver,British Columbia,Canada,98281
1252,CYRV,Revelstoke Airport - SE of Revelstoke,50.9666,-118.1833,1459,Revelstoke,British Columbia,Canada,
1245,CYQZ,Quesnel Airport - NW of Quesnel,53.0261,-122.5100,1788,Quesnel,British Columbia,Canada,
1325,CYYD,Smithers Airport - NW of Smithers,54.8241,-127.1827,1712,Smithers,British Columbia,Canada,
1326,CYYE,Fort Nelson Airport - NE of Fort Nelson,58.8364,-122.5972,1253,Fort Nelson,British Columbia,Canada,
1327,CYYF,Penticton Regional Airport - SW of Penticton,49.4599,-119.6057,1129,Penticton,British Columbia,Canada,98844
1317,CYXS,Prince George Airport - SE of Prince George,53.8894,-122.6788,2267,Prince George,British Columbia,Canada,
1318,CYXT,Terrace-Kitimat Airport - SE of Terrace,54.4664,-128.5775,712,Terrace,British Columbia,Canada,
1320,CYXX,Abbotsford International Airport - Sw of Abbotsford,49.0252,-122.3605,195,Abbotsford,British Columbia,Canada,
1307,CYXC,Cranbrook Airport - NE of Marysville,49.6122,-115.7819,3084,Marysville,British Columbia,Canada,
1330,CYYJ,Victoria International Airport - SW of Sidney,48.6417,-123.4333,62,Sidney,British Columbia,Canada,98250
1352,CYZY,Mackenzie Airport - SW of Mackenzie,55.3044,-123.1322,2264,Mackenzie,British Columbia,Canada,
1344,CYZP,Sandspit Airport - NE of Sandspit,53.2543,-131.8138,21,Sandspit,British Columbia,Canada,
1347,CYZT,Port Hardy Airport - SE of Port Hardy,50.6803,-127.3661,72,Port Hardy,British Columbia,Canada,
1375,CZXS,Prince George Rawinsonde - SW of Prince George,53.9000,-122.7909,1972,Prince George,British Columbia,Canada,
1368,CZST,Stewart Airport - SE of Stewart,55.9333,-129.9833,24,Stewart,British Columbia,Canada,
1331,CYYL,Lynn Lake Airport - SW of Lynn Lake,56.8638,-101.0761,1170,Lynn Lake,Manitoba,Canada,
1229,CYQD,The Pas Airport - NE of The Pas,53.9714,-101.0911,889,The Pas,Manitoba,Canada,
1268,CYTH,Thompson Airport,55.8033,-97.8625,732,Thompson,Manitoba,Canada,
1299,CYWG,Winnipeg International Airport - NW of Winnipeg,49.9000,-97.2333,784,Winnipeg,Manitoba,Canada,56740
1217,CYPG,SE of Portage La Prairie,49.9030,-98.2738,885,Portage La Prairie,Manitoba,Canada,
1204,CYNE,Norway House Airport - SW of Norway House,53.9577,-97.8441,731,Norway House,Manitoba,Canada,
1058,CXGH,Gimli Harbour - SE of Gimli,50.6311,-96.9822,712,Gimli,Manitoba,Canada,
1066,CXMD,SE of Morden,49.1878,-98.0839,978,Morden,Manitoba,Canada,
1053,CXDW,Deerwood RCS - NW of Miami,49.3997,-98.3192,1119,Miami,Manitoba,Canada,
1079,CXWN,Winnipeg The Forks  -SE of Winnipeg,49.8885,-97.1296,755,Winnipeg,Manitoba,Canada,
1122,CYDN,Dauphin Airport - Lieutenant Colonel Barker Airfield - SE of Dauphin ,51.1008,-100.0525,1001,Dauphin,Manitoba,Canada,
1098,CYBR,Brandon Airport - NE of Brandon,49.9100,-99.9519,1342,Brandon,Manitoba,Canada,58369
1100,CYBV,Berens River - Airport - NE of Berens,52.3589,-97.0183,728,Berens River,Manitoba,Canada,
1146,CYGM,SW of Gimli,50.6281,-97.0433,755,Gimli,Manitoba,Canada,
1153,CYGX,Gillam Airport - SW of Gillam,56.3575,-94.7106,476,Gillam,Manitoba,Canada,
1138,CYFO,Flin Flon Airport - NE of Schist Lake,54.6781,-101.6817,997,Schist Lake,Manitoba,Canada,
937,CWSZ,Fisher Branch - SE of Hodgson,51.0833,-97.5544,830,Hodgson,Manitoba,Canada,
933,CWSU,SE of Spraque,49.0200,-95.6000,1079,Sprague,Manitoba,Canada,
871,CWPO,SW of Pilot Mound,49.1911,-98.9050,1542,Pilot Mound,Manitoba,Canada,
901,CWRE,Arnes - SE of Arborg,50.8000,-96.9500,725,Arborg,Manitoba,Canada,
963,CWUT,Shoal Lake Airport -  NW of Shoal Lake,50.4550,-100.6036,1841,Shoal Lake,Manitoba,Canada,
975,CWVJ,Vivian SE of Anola,49.8833,-96.4667,951,Anola,Manitoba,Canada,
994,CWWG,Prairie/Weather Center - Winnipeg Weather,49.8924,-97.1404,748,Winnepeg,Manitoba,Canada,
1002,CWWS,George Island - NW of Barens River,52.8000,-97.6167,732,Barens River,Manitoba,Canada,
1000,CWWP,NE of Wasagaming,50.6550,-99.9419,2057,Wasagaming,Manitoba,Canada,
836,CWNK,SW of Carman - U of M,49.8100,-98.0297,879,Carman,Manitoba,Canada,
742,CWII,NW of Victoria Beach,50.7100,-96.5700,721,Victoria Beach,Manitoba,Canada,
758,CWJD,NE of Grand Rapids,53.1900,-99.2700,741,Grand Rapids,Manitoba,Canada,
625,CWCM,Carberry,49.8688,-99.3594,1260,Carberry,Manitoba,Canada,
620,CWCF,Barens River Airport - NW of Barens River,52.5255,97.0219,728,Berens River,Manitoba,Canada,
608,CWBL,Bachelors Island -NE of Winnipegosis,51.7500,-99.9000,256,Winnipegosis,Manitoba,Canada,
664,CWEI,Melita Airport - NE of Melita,49.2814,-100.9864,1463,Melita,Manitoba,Canada,
657,CWEA,Pinawa Weather Station - NW of Pinawa,50.1779,-96.0651,879,Pinawa,Manitoba,Canada,
654,CWDW,NW of St. Anthony ,51.3800,-56.1000,95,St. Anthony,Manitoba,Canada,
671,CWEQ,Swan River Airport - NE of Swan River,52.1150,-101.2331,1099,Swan River,Manitoba,Canada,
688,CWFO,SE of Flin Flon,54.6900,-101.7000,997,Flin Flon,Manitoba,Canada,
705,CWGN,NW of Gretna,49.0400,-97.5700,830,Gretna,Manitoba,Canada,
706,CWGO,Gimli Industrial Park Airport  - SW  of Gimli,50.6280,-97.0433,753,Gimli,Manitoba,Canada,
714,CWGX,Gillam Airport - Gillam Indian Settlement - NW of Gillam,56.3667,-94.7000,476,Gillam,Manitoba,Canada,
720,CWHH,Hunters Point  - NE of Barrows,53.0290,-100.9500,839,Barrows,Manitoba,Canada,
690,CWFP,Nain - SE of Nain,56.5500,-61.7100,22,Nain,Newfoundland,Canada,
693,CWFU,Little Macatina - SE of Churchhill Falls,52.2400,-61.3200,1053,Churchhill Falls,Newfoundland,Canada,
696,CWFY,Conne River Aerodrome - NE of St. Alban's,48.1700,-55.4900,600,St. Albans,Newfoundland,Canada,
683,CWFH,NE of St. Shotts,46.7200,-53.4900,469,St. Shotts,Newfoundland,Canada,
655,CWDX,Daniels Harbour Airport - NW of Daniels Harbour,50.2400,-57.6100,62,Daniels Harbour,Newfoundland,Canada,
665,CWEJ,Bow Drill III -  NW of Rock Harbour,47.2000,-55.1000,0,Rock Harbour,Newfoundland,Canada,
615,CWBY,Port Menier Airport- NE of Port Menier -  Anticosti Island,49.8363,64.2886,167,Port Menier,Newfoundland,Canada,
599,CWAX,Saint Anthony Airport - SE of Big Brook,51.3919,-56.0830,108,Big Brook,Newfoundland,Canada,
603,CWBF,NE of Grand Bruit,48.0000,-58.0000,39,Grand Bruit,Newfoundland,Canada,
589,CWAG,La Scie Airport - NE of Pacquet,50.0000,-56.0000,636,La Scie,Newfoundland,Canada,
594,CWAR,Argentia Airport - NW of Argentia,47.2939,-53.9933,62,Argentia,Newfoundland,Canada,
601,CWBD,Burgeo Airport - NW of Burgeo,47.6166,57.6166,39,Burgeo,Newfoundland,Canada,
617,CWCA,Cartwright Airport - SW of Cartwright,53.6827,-57.0419,40,Cartwright,Newfoundland,Canada,
636,CWDA,Englee Airport,50.7166,-56.1166,95,Englee,Newfoundland,Canada,
641,CWDH,Daniel's Harbour Airport - NE of Daniel's Harbour,50.2364,-57.5811,62,Daniel's Harbour,Newfoundland,Canada,
642,CWDI,NE of Badger,49.9667,-56.0667,344,Badger,Newfoundland,Canada,
650,CWDS,SE of Saint Lawrence,46.9300,-55.3800,160,Saint Lawrence,Newfoundland,Canada,
647,CWDO,Weather Station - NW of Twillingate,49.6900,-54.8000,92,Twillingate,Newfoundland,Canada,
732,CWHU,SE of Corner Brook,48.5900,-57.2400,951,Star Brook,Newfoundland,Canada,
727,CWHO,Hopeland - SW of Hopedale,55.4600,-60.2300,39,Hopedale,Newfoundland,Canada,
734,CWHW,Comfort Cove Weather,49.2800,-54.8800,324,Comfort Cove,Newfoundland,Canada,
787,CWKW,SE of Port Burwell,59.9850,-64.1650,1808,Cape Kakkiviak,Newfoundland,Canada,
852,CWOF,Port Basques - SE of Channel-Port-aux-Basques,47.5700,-59.1800,131,Channel-Port-aux-Basques,Newfoundland,Canada,
813,CWMH,SE of Mary's Harbour,52.3036,-55.8336,39,Mary's Harbour,Newfoundland,Canada,
1004,CWWV,Killinek - NW of Port Burwell,60.4167,-64.8500,102,Port Burwell,Newfoundland,Canada,
1012,CWXJ,Bull Arm - NE of Come By Chance,47.8167,-53.9000,390,Come By Chance,Newfoundland,Canada,
985,CWVW,Grates Cove - SE of Shoal Harbour,48.1719,-53.9392,59,Shoal Harbour,Newfoundland,Canada,
967,CWVA,NW of Bonavista,48.6672,-53.1142,85,Bonavista,Newfoundland,Canada,
950,CWTP,SW of Holyrood,47.3278,-53.1786,951,Holyrood,Newfoundland,Canada,
951,CWTU,Tukialik Bay - NW of Holton Harbour,54.7158,-58.3578,2241,Holton Harbour,Newfoundland,Canada,
899,CWRA,SE of Cape Race,46.6600,-53.0764,92,Cape Race,Newfoundland,Canada,
885,CWQJ,Sedco 710 - SE of St John's,46.5100,-48.5100,0,St John's,Newfoundland,Canada,
939,CWTB,Border - SW of Davis Inlet,55.3333,-63.2167,1572,Davis Inlet,Newfoundland,Canada,
1141,CYFT,Makkovik Airport - NW of Makkovik,55.0772,-59.1875,233,Makkovik,Newfoundland,Canada,
1123,CYDP,Nain Airport - SE of Nain,56.5492,-61.6803,23,Nain,Newfoundland,Canada,
1119,CYDF,Deer Lake Regional Airport - NE of Deer Lake,49.2109,-57.3975,72,Deer Lake,Newfoundland,Canada,
1089,CYAY,Saint Anthony Airport - SE of Eddies Cove,51.3919,-56.0831,108,Eddies Cove,Newfoundland,Canada,
1102,CYBX,Blanc Sablon Airport - NW of Blanc-Sablon,51.4436,-57.1853,121,BVlanc-Sablon,Newfoundland,Canada,
1103,CYCA,SW of Cartwright,53.6824,-57.0419,39,Cartwright,Newfoundland,Canada,
1080,CXWR,Wreckhouse - NE of Red Rocks,47.7117,-59.3083,105,Red Rocks,Newfoundland,Canada,
1073,CXRH,SE of Rocky Harbour,49.5700,-57.8778,223,Rocky Harbour,Newfoundland,Canada,
1075,CXSW,Saint John's West - NE of Mount Pearl Park,47.5156,-52.7835,374,Mount Pearl Park,Newfoundland,Canada,
1077,CXTP,Terra Nova National Park - NE of Terra Nova,48.5569,-53.9744,351,Terra Nova,Newfoundland,Canada,
1028,CWYK,Cape Kiglapait - SE of Nutak,57.1358,-61.4756,2736,Nutak,Newfoundland,Canada,
1026,CWYI,Pools Island - SE of Valleyfield,49.1122,-53.5811,62,Valleyfield,Newfoundland,Canada,
1021,CWXW,Alexis River - NW of Port Hope Simpson,52.6500,-56.8667,141,Port Hope Simpson,Newfoundland,Canada,
1048,CWZZ,Saglek Bay - NE of Hebron,58.3333,-62.5856,1644,Hebron,Newfoundland,Canada,
1043,CWZN,Sagona Island - SE of Harbour Breton,47.3678,-55.7947,196,Harbour Breton,Newfoundland,Canada,
1177,CYKL,Schefferville Airport,54.8053,-66.8053,1709,Schefferville,Newfoundland,Canada,
1193,CYMH,SW of Mary's Harbour,52.3028,-55.8478,39,Mary's Harbour,Newfoundland,Canada,
1170,CYJT,Stephenville Int'l Airport - SE of Stephenville,48.5453,-58.5639,85,Stephenville,Newfoundland,Canada,
1302,CYWK,Wabush Airport - SE of Labrador City,52.9219,-66.8644,1808,Labrador City,Newfoundland,Canada,
1265,CYSV,Saglek Airport,58.4738,-63.6538,272,Saglek,Newfoundland,Canada,
1243,CYQX,Gander International - SE of Gander ,48.9457,-54.5757,495,Gander,Newfoundland,Canada,
1334,CYYR,Goose Bay Airport - NW of Happy Valley Goose Bay,53.3191,-60.4258,160,Happy Valley-Goose Bay,Newfoundland,Canada,
1335,CYYT,Saint John's International Airport - NW of St. John's,47.6222,-52.7428,463,St. John's,Newfoundland,Canada,
1356,CZDI,NW of Churchill Falls,53.5578,-64.0939,1444,Churchill Falls,Newfoundland,Canada,
1371,CZUM,NW of Churchill Falls,53.5619,-64.1064,1444,Churchill Falls,Newfoundland,Canada,
1369,CZUB,NW of Tuktoyaktuk,69.4333,-133.0263,15,Tuktoyaktuk,Northwest Territories,Canada,
1366,CZPK,Paulatuk Airport - NW of Paulatuk,69.3500,-124.5000,20,Paulatuk,Northwest Territories,Canada,
1367,CZRP,Rea Point - NW of Resolute,75.3700,-104.2800,49,Resolute,Northwest Territories,Canada,
1346,CYZS,Coral Harbour Airport - NW of Coral Harbour,64.1933,-83.3594,210,Coral Harbour,Northwest Territories,Canada,
1360,CZFM,Fort McPherson Airport - SW of Fort McPherson,67.4075,-134.8605,116,Fort McPherson,Northwest Territories,Canada,
1361,CZFN,Fort Norman Airport - NW of Fort Norman,64.9170,-125.5670,332,Fort Norman,Northwest Territories,Canada,
1355,CZCP,Cape Parry Airport - SW of Cape Parry,70.1657,-124.7167,285,Cape Parry,Northwest Territories,Canada,
1341,CYZF,Yellowknife Airport - NW of Yellowknife,62.4628,-114.4403,676,Yellowknife,Northwest Territories,Canada,
1329,CYYH,Spence Bay Airport - NW of Taloyoak,69.5466,-93.5766,92,Taloyoak,Northwest Territories,Canada,
1313,CYXN,Whale Cove Airport - NW of Whale Cove,62.2330,-92.6000,66,Whale Cove,Northwest Territories,Canada,
1251,CYRT,Rankin Inlet Airport - NW of Rankin Inlet,62.8114,-92.1158,105,Rankin Inlet,Northwest Territories,Canada,
1246,CYRA,Rae Lakes Gameti Airport - NW of Rae Lakes,64.1161,-117.3097,722,Rae Lakes,Northwest Territories,Canada,
1247,CYRB,Resolute Airport - NW of Resolute,74.7169,-94.9694,220,Resolute,Northwest Territories,Canada,
1266,CYSY,Sachs Harbour Airport - NW of Sachs Harbour,71.9939,-125.2425,282,Sachs Harbour,Northwest Territories,Canada,
1267,CYTE,Cape Dorset Airport - SE of Cape Dorset,64.2300,-76.5266,164,Cape Dorset,Northwest Territories,Canada,
1259,CYSK,Sanikiluaq Airport - NE of Poste-de-la-Baleine,56.5377,-79.2466,104,Poste-de-la-Baleine,Northwest Territories,Canada,
1261,CYSM,Fort Smith Airport - NE of Fort Smith,60.0202,-111.9619,671,Fort Smith,Northwest Territories,Canada,
1263,CYSR,Nanisivik Airport - SW of Nanisivik,72.9822,-84.6136,2106,Nanisivik,Northwest Territories,Canada,
1301,CYWJ,Fort Franklin Airport - NE of Deline,65.2105,-123.4358,698,Deline,Northwest Territories,Canada,
1304,CYWO,Lupin Airport,65.7591,-111.2499,1608,Lupin,Northwest Territories,Canada,
1306,CYWY,Wrigley Airport - SE of Wrigley,63.2094,-123.4366,489,Wrigley,Northwest Territories,Canada,
1294,CYVQ,Norman Wells Airport - NW of Norman Wells,65.2825,-126.8003,240,Norman Wells,Northwest Territories,Canada,
1282,CYUQ,Jenny Lind Island Airport - SE of Cambridge Bay,68.6500,-101.7333,59,Cambridge Bay,Northwest Territories,Canada,
1283,CYUR,Gladman Point Airport - NW of Gjoa Haven,68.6670,-97.8000,46,Gjoa Haven,Northwest Territories,Canada,
1284,CYUS,Shepherd Bay Airport - NE of Gjoa Haven ,68.7958,-93.4183,138,Gjoa Haven,Northwest Territories,Canada,
1285,CYUT,Repulse Bay Airport - SE of Repulse Bay,66.5213,-86.2247,80,Repulse Bay,Northwest Territories,Canada,
1286,CYUV,Longstaff Bluff Airport,68.9330,-75.2830,46,Longstaff Bluff,Northwest Territories,Canada,
1287,CYUX,Hall Beach Airport - SW of Hall Beach,68.7761,-81.2436,27,Hall Beach,Northwest Territories,Canada,
1277,CYUB,Tuktoyaktuk Airport - NW of Tuktouaktuk,69.4333,-133.0264,15,Tuktoyaktuk,Northwest Territories,Canada,
1278,CYUI,Cape Young Airport - NW of Bernard Harbour,68.9333,-116.9167,52,Bernard Harbour,Northwest Territories,Canada,
1279,CYUJ,Lady Franklin Point Airport - SE of Bernard Harbour,68.4752,-113.2213,52,Bernard Harbour,Northwest Territories,Canada,
1280,CYUK,Byron Bay Airport - SW of Cambridge Bay ,68.7500,-109.0670,302,Cambridge Bay,Northwest Territories,Canada,
1290,CYVM,Qikiqtarjuaq - NW of Broughton Island Airport,67.5466,-64.0317,18,Broughton Island,Northwest Territories,Canada,
1291,CYVN,Cape Dyer Airport - SW of Cape Dyer,66.5830,-61.6170,1289,Cape Dyer,Northwest Territories,Canada,
1188,CYLT,Alert Airport - NE of Alert,82.5178,-62.2806,102,Alert,Northwest Territories,Canada,
1186,CYLK,NE of Lutselk'e,62.4182,-110.6822,587,Lutselk'e,Northwest Territories,Canada,
1183,CYLC,Lake Harbour Airport - NW of Kimmirut,62.8500,-69.8833,174,Kimmirut ,Northwest Territories,Canada,
1173,CYKD,Aklavik Airport - SE of Aklavik,68.2233,-135.0058,23,Aklavik,Northwest Territories,Canada,
1167,CYIO,Pond Inlet Airport - SW of Pond Inlet,72.6894,-77.9689,203,Pond Inlet,Northwest Territories,Canada,
1169,CYJF,Fort Liard Airport - SW of Fort Liard,60.2356,-123.4700,705,Fort Liard,Northwest Territories,Canada,
1163,CYHY,Hay River Airport - NE of Hay River,60.8397,-115.7828,541,Hay River,Northwest Territories,Canada,
1214,CYPC,Paulatuk Airport - NW of Paulatuk,69.3611,-124.0586,18,Paulatuk,Northwest Territories,Canada,
1206,CYOA,Ekati - NE of Rae Lakes,64.6988,-110.6147,1539,Rae Lakes,Northwest Territories,Canada,
1192,CYMD,Mould Bay Airport - SE of Mould Bay,76.2333,-119.3333,39,Mould Bay,Northwest Territories,Canada,
1020,CWXV,Back River - NW of Wager Bay,66.0861,-96.5108,92,Wager Bay,Northwest Territories,Canada,
1017,CWXP,NW of Pangnirtung,66.1500,-65.7167,75,Pangnirtung,Northwest Territories,Canada,
1018,CWXR,Croker River - NW of Bernard Harbour,69.2756,-119.2189,226,Bernard Harbour,Northwest Territories,Canada,
1025,CWYH,NW of Rae Lakes,64.1117,-117.3278,732,Rae Lakes,Northwest Territories,Canada,
1030,CWYM,Cape Mercy - SE of Clyde River,64.9578,-63.5778,1913,Clyde River,Northwest Territories,Canada,
1078,CXTV,Trail Valley - NW of Raindeer Depot,68.7464,-133.5017,279,Raindeer Depot,Northwest Territories,Canada,
1076,CXTN,Tuktut Nogait National Park - SE of Paulatuk,69.1989,-122.3592,1811,Tuktut Nogait,Northwest Territories,Canada,
1072,CXQA,Qavvik Lake - SE of Paulatuck - Tuktut Nogait Natl Pk ,68.2544,-122.1028,1798,Paulatuck,Northwest Territories,Canada,
1051,CXDE,NE of Deline,65.2286,-123.4333,699,Deline,Northwest Territories,Canada,
1057,CXFS,Fort Simpson Airport - Se of Fort Simpsom,61.7667,-121.2333,554,Fort Simpson,Northwest Territories,Canada,
1060,CXHI,Holman Island - NE of Holman,70.7614,-117.8000,98,Holman,Northwest Territories,Canada,
1061,CXJM,Jean Marie - SE of Fort Simpson,61.3500,-120.7800,745,Fort Simpson,Northwest Territories,Canada,
1063,CXLC,Lower Carp Lake - NW of Camlaren,63.6028,-113.8625,1224,Camlaren,Northwest Territories,Canada,
1064,CXLL,Lindberg Landing - NE of Nahanni Butte,61.1250,-122.8511,600,Nahanni Butte,Northwest Territories,Canada,
1065,CXLU,NE of Lutsel,62.4156,-110.6903,0,Lutsel,Northwest Territories,Canada,
1104,CYCB,Cambridge Bay Airport - SW of Cambridge Bay ,69.1081,-105.1083,89,Cambridge Bay,Northwest Territories,Canada,
1095,CYBK,Baker Lake Airport - SW of Baker Lake,64.2989,-96.0778,59,Baker Lake,Northwest Territories,Canada,
1091,CYBB,Pelly Bay Airport - NE of Pelly Bay,68.5344,-89.8081,56,Pellla Bay,Northwest Territories,Canada,
1115,CYCY,Clyde River Airport - NW of Clyde River,70.4861,-68.6167,89,Clyde River,Northwest Territories,Canada,
1109,CYCO,Coppermine Airport - NW of Coppermine,67.8167,-115.1439,75,Coppermine,Northwest Territories,Canada,
1112,CYCS,SW of Chesterfield Inlet,63.3333,-90.7167,36,Chesterfield Inlet,Northwest Territories,Canada,
1159,CYHI,   Ulukhaktok - Holman Island Airport - NE of Holman ,70.7728,-117.8061,118,Holman,Northwest Territories,Canada,
1160,CYHK,Gjoa Haven Airport- NE of Gjoa Haven,68.6356,-95.8497,151,Gjoa Haven,Northwest Territories,Canada,
1150,CYGT,Igloolik Airport - SW of Iglook,69.3647,-81.8165,167,Igloolik,Northwest Territories,Canada,
1139,CYFR,NW of Fort Resolution,61.1808,-113.6897,525,Fort Resolution,Northwest Territories,Canada,
1140,CYFS,Fort Simpson Airport - SE of Fort Simpsom,61.7603,-121.2367,554,Fort Simpson,Northwest Territories,Canada,
1143,CYGH,Fort Good Hope Airport - SW of Fort Good Hope,66.2408,-128.6508,268,Fort Good Hope,Northwest Territories,Canada,
1132,CYEU,NE of Eureka,79.9947,-85.8142,256,Eureka,Northwest Territories,Canada,
1133,CYEV,Inuvik Airport - SE of Inuvik,68.3088,-133.5001,223,Inuvik,Northwest Territories,Canada,
1134,CYFB,Iqaluit Airport - NW of Iqaluit,63.7564,-68.5558,112,Iqaluit,Northwest Territories,Canada,
1128,CYEK,Arviat Airport - sw OF aRVIAT,61.0942,-94.0708,33,Arviat,Northwest Territories,Canada,
941,CWTD,Robertson Lake - Thelon Game Sanctuary - NW of Baker Lake,65.0997,-102.4294,801,Baker Lake,Northwest Territories,Canada,
942,CWTE,Trout Lake - NE of Fort Liard,60.4408,-121.2389,1634,Fort Liard,Northwest Territories,Canada,
936,CWSY,NW of Sachs Harbour,72.0000,-125.2667,289,Sachs Harbour,Northwest Territories,Canada,
